date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-12-01,156.8800048828125,160.0800018310547,156.25,158.0800018310547,139.06153869628906,9835800,0.0,0.0
2021-12-02,157.25999450683594,159.2899932861328,156.75,157.08999633789062,138.19065856933594,11334700,0.0,0.0
2021-12-03,157.91000366210938,159.6699981689453,157.58999633789062,159.3800048828125,140.2051544189453,8750500,0.0,0.0
2021-12-06,160.19000244140625,163.52000427246094,159.8300018310547,162.94000244140625,143.3368377685547,9692000,0.0,0.0
2021-12-07,164.0,164.27000427246094,162.41000366210938,163.36000061035156,143.70631408691406,8311300,0.0,0.0
2021-12-08,163.47000122070312,164.57000732421875,162.63999938964844,164.33999633789062,144.5684051513672,6216400,0.0,0.0
2021-12-09,164.17999267578125,165.97999572753906,163.49000549316406,165.89999389648438,145.9407196044922,8574200,0.0,0.0
2021-12-10,165.57000732421875,166.69000244140625,164.64999389648438,165.49000549316406,145.58009338378906,6572200,0.0,0.0
2021-12-13,164.75,169.1999969482422,163.8000030517578,168.4499969482422,148.18394470214844,11142300,0.0,0.0
2021-12-14,168.3300018310547,170.97000122070312,167.16000366210938,170.2899932861328,149.80258178710938,10482400,0.0,0.0
2021-12-15,169.85000610351562,171.3000030517578,169.4199981689453,171.13999938964844,150.55030822753906,8552200,0.0,0.0
2021-12-16,171.25999450683594,173.50999450683594,170.83999633789062,173.00999450683594,152.1953582763672,8998600,0.0,0.0
2021-12-17,169.63999938964844,170.77999877929688,167.66000366210938,168.22999572753906,147.99041748046875,16726200,0.0,0.0
2021-12-20,167.80999755859375,168.50999450683594,166.5500030517578,167.75,147.5681915283203,7954500,0.0,0.0
2021-12-21,168.05999755859375,168.10000610351562,165.97999572753906,167.2100067138672,147.09312438964844,7954200,0.0,0.0
2021-12-22,167.05999755859375,168.1699981689453,166.1199951171875,167.92999267578125,147.7265167236328,4178200,0.0,0.0
2021-12-23,167.8800048828125,168.9499969482422,167.36000061035156,168.25,148.00802612304688,3501500,0.0,0.0
2021-12-27,169.13999938964844,169.85000610351562,168.6999969482422,169.6699981689453,149.25718688964844,3704800,0.0,0.0
2021-12-28,169.7899932861328,170.63999938964844,169.58999633789062,170.35000610351562,149.85531616210938,3187000,0.0,0.0
2021-12-29,170.0,171.99000549316406,169.91000366210938,171.5500030517578,150.9109649658203,3662000,0.0,0.0
2021-12-30,172.1199951171875,172.8800048828125,171.75,172.30999755859375,151.57957458496094,4231800,0.0,0.0
2021-12-31,172.52999877929688,172.67999267578125,171.02999877929688,171.07000732421875,150.48875427246094,4409500,0.0,0.0
2022-01-03,170.2100067138672,171.60000610351562,169.10000610351562,171.5399932861328,150.90219116210938,6012200,0.0,0.0
2022-01-04,171.05999755859375,172.2899932861328,170.60000610351562,171.0800018310547,150.49752807617188,6748400,0.0,0.0
2022-01-05,172.0,173.47000122070312,171.6199951171875,172.22000122070312,151.5003662109375,7016100,0.0,0.0
2022-01-06,172.14999389648438,172.5,170.8000030517578,171.6300048828125,150.98135375976562,7301600,0.0,0.0
2022-01-07,171.4600067138672,174.3000030517578,171.1300048828125,173.9499969482422,153.022216796875,6986000,0.0,0.0
2022-01-10,173.69000244140625,173.69000244140625,172.16000366210938,173.08999633789062,152.2657012939453,7698400,0.0,0.0
2022-01-11,172.99000549316406,173.38999938964844,170.11000061035156,171.25,150.64707946777344,8341100,0.0,0.0
2022-01-12,169.61000061035156,170.0800018310547,168.33999633789062,169.7899932861328,149.36276245117188,8116200,0.0,0.0
2022-01-13,169.0,170.4199981689453,168.4600067138672,168.75999450683594,148.45663452148438,6159400,0.0,0.0
2022-01-14,168.6300048828125,168.64999389648438,167.14999389648438,167.83999633789062,147.64732360839844,5847700,0.0,0.0
2022-01-18,167.10000610351562,167.72000122070312,166.00999450683594,167.10000610351562,146.9963836669922,7815600,0.0,0.0
2022-01-19,167.1999969482422,168.72000122070312,166.32000732421875,166.5800018310547,146.53892517089844,5926500,0.0,0.0
2022-01-20,167.2899932861328,167.86000061035156,164.92999267578125,165.25,145.36895751953125,6011300,0.0,0.0
2022-01-21,166.19000244140625,167.99000549316406,164.47000122070312,164.8699951171875,145.03463745117188,10550300,0.0,0.0
2022-01-24,164.0,164.1699981689453,158.25999450683594,162.97000122070312,143.36325073242188,14054600,0.0,0.0
2022-01-25,162.36000061035156,168.41000366210938,161.5800018310547,167.6300048828125,147.46258544921875,14081200,0.0,0.0
2022-01-26,167.5399932861328,169.22000122070312,166.22999572753906,168.3800048828125,148.12237548828125,9963200,0.0,0.0
2022-01-27,169.38999938964844,171.91000366210938,169.0,170.58999633789062,150.06646728515625,9066700,0.0,0.0
2022-01-28,170.86000061035156,171.83999633789062,169.3000030517578,171.7899932861328,151.12213134765625,9783100,0.0,0.0
2022-01-31,171.5,172.6199951171875,170.82000732421875,172.2899932861328,151.5619659423828,8054800,0.0,0.0
2022-02-01,171.74000549316406,171.97999572753906,169.42999267578125,170.8800048828125,150.3216094970703,8154700,0.0,0.0
2022-02-02,169.64999389648438,172.99000549316406,169.64999389648438,172.77000427246094,151.98422241210938,7382800,0.0,0.0
2022-02-03,172.25999450683594,173.6199951171875,171.0399932861328,172.75999450683594,151.97535705566406,6240400,0.0,0.0
2022-02-04,171.0,172.97999572753906,170.1199951171875,171.6300048828125,150.98135375976562,6392200,0.0,0.0
2022-02-07,171.41000366210938,171.74000549316406,170.00999450683594,171.05999755859375,150.4799346923828,6065700,0.0,0.0
2022-02-08,171.02000427246094,172.0500030517578,170.47999572753906,171.50999450683594,150.87582397460938,6296100,0.0,0.0
2022-02-09,172.07000732421875,172.24000549316406,171.25,171.49000549316406,150.85824584960938,5387500,0.0,0.0
2022-02-10,171.2100067138672,171.22000122070312,169.3000030517578,169.4199981689453,149.03721618652344,10355300,0.0,0.0
2022-02-11,169.1199951171875,170.14999389648438,167.5399932861328,167.7100067138672,147.532958984375,13125300,0.0,0.0
2022-02-14,167.7100067138672,167.97000122070312,163.80999755859375,165.60000610351562,145.6768035888672,8967600,0.0,0.0
2022-02-15,166.1300048828125,168.10000610351562,166.00999450683594,167.30999755859375,147.1810760498047,6631400,0.0,0.0
2022-02-16,166.49000549316406,167.83999633789062,165.7100067138672,167.2100067138672,147.09312438964844,8482400,0.0,0.0
2022-02-17,167.2100067138672,167.4499969482422,164.9199981689453,166.19000244140625,146.19583129882812,6227600,0.0,0.0
2022-02-18,164.97999572753906,165.36000061035156,162.94000244140625,163.36000061035156,144.6287841796875,6423200,1.06,0.0
2022-02-22,163.57000732421875,163.74000549316406,160.44000244140625,161.13999938964844,142.66334533691406,6868900,0.0,0.0
2022-02-23,161.50999450683594,162.63999938964844,160.85000610351562,161.22000122070312,142.73419189453125,8016900,0.0,0.0
2022-02-24,159.77999877929688,160.1300048828125,155.72000122070312,158.13999938964844,140.00733947753906,12883400,0.0,0.0
2022-02-25,160.0,166.99000549316406,159.6999969482422,166.0,146.96607971191406,11340400,0.0,0.0
2022-02-28,162.8699951171875,165.17999267578125,162.3800048828125,164.57000732421875,145.7000274658203,9373500,0.0,0.0
2022-03-01,163.0399932861328,164.75,162.41000366210938,164.0,145.19541931152344,8737800,0.0,0.0
2022-03-02,164.41000366210938,167.6300048828125,164.0399932861328,166.0399932861328,147.00149536132812,6793300,0.0,0.0
2022-03-03,166.6999969482422,169.33999633789062,166.32000732421875,168.47999572753906,149.16172790527344,7333700,0.0,0.0
2022-03-04,167.63999938964844,169.86000061035156,166.85000610351562,169.47999572753906,150.0470733642578,6302500,0.0,0.0
2022-03-07,168.3000030517578,173.1199951171875,167.36000061035156,172.2100067138672,152.46401977539062,11663400,0.0,0.0
2022-03-08,172.0399932861328,173.1199951171875,168.50999450683594,168.72000122070312,149.37420654296875,11100300,0.0,0.0
2022-03-09,170.00999450683594,170.22999572753906,167.88999938964844,169.36000061035156,149.94081115722656,7248200,0.0,0.0
2022-03-10,168.55999755859375,170.14999389648438,168.0800018310547,169.66000366210938,150.20643615722656,6171400,0.0,0.0
2022-03-11,169.1300048828125,171.4600067138672,169.02000427246094,169.35000610351562,149.93197631835938,5188000,0.0,0.0
2022-03-14,170.67999267578125,174.1199951171875,170.35000610351562,171.69000244140625,152.003662109375,7729500,0.0,0.0
2022-03-15,173.3300018310547,176.52000427246094,172.5500030517578,176.13999938964844,155.94342041015625,10554400,0.0,0.0
2022-03-16,175.4600067138672,176.9499969482422,172.55999755859375,174.52000427246094,154.5091552734375,9603300,0.0,0.0
2022-03-17,175.2100067138672,176.83999633789062,174.1999969482422,176.8000030517578,156.52774047851562,7472100,0.0,0.0
2022-03-18,177.0,177.0,173.66000366210938,174.83999633789062,154.79249572753906,13809500,0.0,0.0
2022-03-21,174.66000366210938,177.16000366210938,174.32000732421875,175.8300018310547,155.66896057128906,7574900,0.0,0.0
2022-03-22,175.8300018310547,176.3699951171875,173.91000366210938,175.0,154.93414306640625,8442100,0.0,0.0
2022-03-23,175.22999572753906,175.5399932861328,174.08999633789062,174.33999633789062,154.3498077392578,5254200,0.0,0.0
2022-03-24,175.0,175.5399932861328,174.07000732421875,175.24000549316406,155.14657592773438,5012300,0.0,0.0
2022-03-25,175.69000244140625,177.6999969482422,175.22000122070312,176.9199981689453,156.6339874267578,4809500,0.0,0.0
2022-03-28,176.64999389648438,178.17999267578125,176.35000610351562,177.8300018310547,157.43963623046875,5604200,0.0,0.0
2022-03-29,178.6199951171875,179.39999389648438,176.8000030517578,177.74000549316406,157.35997009277344,5933400,0.0,0.0
2022-03-30,178.44000244140625,179.86000061035156,177.67999267578125,179.58999633789062,158.99783325195312,6277600,0.0,0.0
2022-03-31,179.58999633789062,180.2100067138672,176.97999572753906,177.22999572753906,156.9084014892578,11490400,0.0,0.0
2022-04-01,177.0500030517578,178.42999267578125,175.60000610351562,178.19000244140625,157.7583465576172,6525600,0.0,0.0
2022-04-04,178.19000244140625,178.19000244140625,175.52000427246094,176.47000122070312,156.23556518554688,6860600,0.0,0.0
2022-04-05,176.47000122070312,179.64999389648438,176.2899932861328,177.61000061035156,157.24484252929688,7446100,0.0,0.0
2022-04-06,179.38999938964844,182.6000061035156,178.6199951171875,182.22999572753903,161.3351287841797,10330900,0.0,0.0
2022-04-07,181.6699981689453,182.9499969482422,180.22999572753903,181.75999450683597,160.9190216064453,7385200,0.0,0.0
2022-04-08,181.3300018310547,183.19000244140625,180.42999267578125,182.1199951171875,161.23770141601562,7144500,0.0,0.0
2022-04-11,183.0,184.1999969482422,179.60000610351562,179.83999633789062,159.21914672851562,5932000,0.0,0.0
2022-04-12,179.1999969482422,180.80999755859372,178.1999969482422,179.89999389648438,159.27224731445312,5957500,0.0,0.0
2022-04-13,179.89999389648438,180.83999633789065,179.24000549316406,180.66000366210935,159.94512939453125,5643100,0.0,0.0
2022-04-14,180.0,181.3999938964844,179.72999572753906,179.89999389648438,159.27224731445312,6188200,0.0,0.0
2022-04-18,179.72999572753906,180.38999938964844,176.74000549316406,177.66000366210938,157.28912353515625,6318700,0.0,0.0
2022-04-19,180.72000122070312,185.94000244140625,179.9499969482422,183.0800018310547,162.08766174316406,14380800,0.0,0.0
2022-04-20,182.2400054931641,184.32000732421875,181.8999938964844,183.88999938964844,162.80477905273438,8044900,0.0,0.0
2022-04-21,183.92999267578125,184.8699951171875,182.55999755859372,183.3600006103516,162.33555603027344,6969200,0.0,0.0
2022-04-22,182.47000122070312,183.1499938964844,181.3800048828125,181.5399932861328,160.72422790527344,8003600,0.0,0.0
2022-04-25,182.33999633789065,186.69000244140625,182.1000061035156,186.00999450683597,164.6816864013672,11176500,0.0,0.0
2022-04-26,185.1000061035156,186.57000732421875,184.17999267578125,184.67999267578125,163.50418090820312,10190000,0.0,0.0
2022-04-27,184.2400054931641,184.82000732421875,181.7400054931641,182.1000061035156,161.2200164794922,11090100,0.0,0.0
2022-04-28,182.25,184.5,181.9199981689453,183.4600067138672,162.4241180419922,9403900,0.0,0.0
2022-04-29,182.5,182.5500030517578,180.1999969482422,180.4600067138672,159.76808166503906,8463100,0.0,0.0
2022-05-02,180.47000122070312,181.41000366210935,177.02999877929688,178.63999938964844,158.15675354003906,7145400,0.0,0.0
2022-05-03,178.8000030517578,180.6300048828125,177.67999267578125,178.2899932861328,157.84686279296875,5898700,0.0,0.0
2022-05-04,178.14999389648438,180.5,177.14999389648438,180.1999969482422,159.5378875732422,5923000,0.0,0.0
2022-05-05,179.4199981689453,179.7100067138672,175.27000427246094,176.75999450683594,156.49232482910156,7089200,0.0,0.0
2022-05-06,175.13999938964844,176.8699951171875,174.69000244140625,176.3699951171875,156.1470489501953,6434000,0.0,0.0
2022-05-09,175.4499969482422,178.55999755859375,174.58999633789062,177.3300018310547,156.9969940185547,7855200,0.0,0.0
2022-05-10,178.22999572753906,179.17999267578125,176.5,177.08999633789062,156.78445434570312,8186700,0.0,0.0
2022-05-11,175.9600067138672,178.32000732421875,175.8800048828125,176.1300048828125,155.93455505371094,6138900,0.0,0.0
2022-05-12,176.47000122070312,177.9499969482422,174.7100067138672,177.8699951171875,157.4750518798828,6898600,0.0,0.0
2022-05-13,178.6999969482422,178.88999938964844,175.8000030517578,176.85000610351562,156.572021484375,7732200,0.0,0.0
2022-05-16,176.85000610351562,179.1300048828125,176.1699981689453,178.0800018310547,157.66099548339844,5516700,0.0,0.0
2022-05-17,178.72000122070312,179.6999969482422,176.58999633789062,178.82000732421875,158.31610107421875,5751100,0.0,0.0
2022-05-18,178.83999633789062,179.3699951171875,175.1699981689453,175.5,155.37680053710938,8608800,0.0,0.0
2022-05-19,174.72000122070312,174.8000030517578,172.69000244140625,173.94000244140625,153.99566650390625,6874500,0.0,0.0
2022-05-20,174.85000610351562,177.16000366210938,174.0500030517578,176.97999572753906,156.6870880126953,7522100,0.0,0.0
2022-05-23,177.60000610351562,179.92999267578125,177.4600067138672,179.44000244140625,159.8859100341797,7040800,1.13,0.0
2022-05-24,179.25,181.7400054931641,179.10000610351562,181.3999938964844,161.63230895996094,6419800,0.0,0.0
2022-05-25,180.52999877929688,181.5500030517578,179.05999755859375,179.6199951171875,160.04624938964844,6558900,0.0,0.0
2022-05-26,181.0,181.0,178.60000610351562,179.4600067138672,159.9037322998047,6897600,0.0,0.0
2022-05-27,179.75999450683594,181.16000366210935,178.22999572753906,181.08999633789065,161.3560791015625,5853600,0.0,0.0
2022-05-31,178.0,180.1699981689453,175.00999450683594,179.52999877929688,159.96607971191406,16391400,0.0,0.0
2022-06-01,179.14999389648438,179.8300018310547,175.89999389648438,177.7100067138672,158.3444366455078,5175400,0.0,0.0
2022-06-02,177.74000549316406,177.80999755859375,174.58999633789062,177.14999389648438,157.84544372558594,8666500,0.0,0.0
2022-06-03,177.07000732421875,178.6699981689453,176.14999389648438,176.4199981689453,157.19497680664062,4234200,0.0,0.0
2022-06-06,177.2100067138672,178.5,176.0,176.39999389648438,157.1771697998047,5386500,0.0,0.0
2022-06-07,176.97999572753906,179.3000030517578,176.39999389648438,178.33999633789062,158.90574645996094,5447800,0.0,0.0
2022-06-08,178.10000610351562,179.4499969482422,176.8000030517578,177.27999877929688,157.96124267578125,4333100,0.0,0.0
2022-06-09,177.2100067138672,178.64999389648438,173.63999938964844,173.7100067138672,154.7803192138672,5509600,0.0,0.0
2022-06-10,172.1699981689453,173.97000122070312,170.6199951171875,172.5500030517578,153.74668884277344,6647300,0.0,0.0
2022-06-13,170.0800018310547,172.25,170.0800018310547,170.80999755859375,152.19631958007812,7997000,0.0,0.0
2022-06-14,171.05999755859375,171.11000061035156,167.25999450683594,168.19000244140625,149.86183166503906,7116800,0.0,0.0
2022-06-15,169.63999938964844,171.44000244140625,168.63999938964844,169.99000549316406,151.46566772460938,7796100,0.0,0.0
2022-06-16,168.39999389648438,170.2100067138672,167.41000366210938,170.0800018310547,151.54586791992188,7056700,0.0,0.0
2022-06-17,170.6300048828125,172.1999969482422,169.24000549316406,169.4600067138672,150.99346923828125,12486600,0.0,0.0
2022-06-21,170.75,173.86000061035156,169.55999755859375,173.00999450683594,154.1566162109375,8219700,0.0,0.0
2022-06-22,172.0,177.9199981689453,171.69000244140625,175.74000549316406,156.58912658691406,10593100,0.0,0.0
2022-06-23,177.0,179.82000732421875,176.52000427246094,179.66000366210938,160.08187866210938,10223500,0.0,0.0
2022-06-24,180.77999877929688,182.52999877929688,179.97999572753906,182.2899932861328,162.42532348632812,9374400,0.0,0.0
2022-06-27,181.63999938964844,183.3500061035156,181.5,182.1199951171875,162.27381896972656,5908600,0.0,0.0
2022-06-28,182.1699981689453,182.97000122070312,176.30999755859375,176.94000244140625,157.6583251953125,9245700,0.0,0.0
2022-06-29,177.22000122070312,178.3000030517578,176.42999267578125,176.99000549316406,157.702880859375,7097900,0.0,0.0
2022-06-30,176.86000061035156,178.2899932861328,175.02999877929688,177.50999450683594,158.16619873046875,10777200,0.0,0.0
2022-07-01,177.4499969482422,179.72000122070312,176.69000244140625,179.52000427246094,159.9571533203125,5498400,0.0,0.0
2022-07-05,178.8300018310547,179.1300048828125,174.61000061035156,178.13999938964844,158.7275390625,5676400,0.0,0.0
2022-07-06,178.07000732421875,179.44000244140625,177.41000366210938,178.3000030517578,158.8701171875,5335600,0.0,0.0
2022-07-07,177.86000061035156,179.1199951171875,177.50999450683594,178.5,159.04830932617188,5725800,0.0,0.0
2022-07-08,178.3300018310547,179.99000549316406,177.77000427246094,178.27999877929688,158.85226440429688,3828300,0.0,0.0
2022-07-11,177.6999969482422,179.02000427246094,177.52000427246094,178.35000610351562,158.91465759277344,3645200,0.0,0.0
2022-07-12,177.97999572753906,178.4499969482422,175.1999969482422,175.85000610351562,156.6870880126953,4708800,0.0,0.0
2022-07-13,175.66000366210938,176.3300018310547,174.5,175.44000244140625,156.32179260253906,5291700,0.0,0.0
2022-07-14,172.52999877929688,176.00999450683594,172.3000030517578,175.67999267578125,156.5355987548828,5359600,0.0,0.0
2022-07-15,177.7100067138672,178.50999450683594,176.5500030517578,178.22999572753906,158.8077392578125,5691100,0.0,0.0
2022-07-18,177.74000549316406,178.19000244140625,173.91000366210938,174.22999572753906,155.24362182617188,7605700,0.0,0.0
2022-07-19,176.3300018310547,176.75,169.8800048828125,171.69000244140625,152.98045349121094,13256400,0.0,0.0
2022-07-20,172.1999969482422,172.5500030517578,169.75999450683594,170.7100067138672,152.1072235107422,7455800,0.0,0.0
2022-07-21,170.0500030517578,171.38999938964844,169.77000427246094,171.30999755859375,152.64181518554688,5729200,0.0,0.0
2022-07-22,171.60000610351562,172.49000549316406,171.05999755859375,172.1199951171875,153.36358642578125,4257000,0.0,0.0
2022-07-25,172.1199951171875,172.97999572753906,171.72000122070312,172.4600067138672,153.66651916503906,4437300,0.0,0.0
2022-07-26,172.55999755859375,174.97999572753906,172.49000549316406,173.67999267578125,154.75357055664062,4525500,0.0,0.0
2022-07-27,172.6300048828125,174.10000610351562,171.1300048828125,173.1999969482422,154.32586669921875,4648500,0.0,0.0
2022-07-28,173.39999389648438,176.08999633789062,171.44000244140625,174.1999969482422,155.21690368652344,5513000,0.0,0.0
2022-07-29,173.7899932861328,174.85000610351562,172.91000366210938,174.52000427246094,155.5020294189453,6451400,0.0,0.0
2022-08-01,174.1699981689453,175.16000366210938,173.5399932861328,173.91000366210938,154.95846557617188,5461400,0.0,0.0
2022-08-02,175.00999450683594,175.49000549316406,172.6999969482422,172.9199981689453,154.07638549804688,5794200,0.0,0.0
2022-08-03,172.5500030517578,175.25999450683594,171.77000427246094,174.58999633789062,155.56439208984375,5010000,0.0,0.0
2022-08-04,174.80999755859375,175.08999633789062,171.60000610351562,171.7899932861328,153.0695343017578,5651600,0.0,0.0
2022-08-05,171.3000030517578,171.52999877929688,169.7899932861328,171.11000061035156,152.46365356445312,5235500,0.0,0.0
2022-08-08,171.3000030517578,171.47999572753906,169.44000244140625,170.1999969482422,151.65277099609375,4629800,0.0,0.0
2022-08-09,170.5399932861328,171.1199951171875,169.72999572753906,170.17999267578125,151.6349639892578,5532500,0.0,0.0
2022-08-10,171.02000427246094,171.24000549316406,169.52999877929688,170.6699981689453,152.0716094970703,5603400,0.0,0.0
2022-08-11,168.52000427246094,169.9499969482422,166.97999572753906,167.13999938964844,148.9262237548828,9328700,0.0,0.0
2022-08-12,167.5399932861328,167.94000244140625,165.14999389648438,165.3000030517578,147.28677368164062,14606900,0.0,0.0
2022-08-15,166.0,166.75,165.1300048828125,166.08999633789062,147.9906463623047,10072000,0.0,0.0
2022-08-16,165.86000061035156,168.25,165.60000610351562,167.57000732421875,149.3094024658203,7453600,0.0,0.0
2022-08-17,166.41000366210938,168.55999755859375,166.41000366210938,167.5800018310547,149.3183135986328,7406600,0.0,0.0
2022-08-18,167.67999267578125,168.3000030517578,165.92999267578125,166.77000427246094,148.59658813476562,8312100,0.0,0.0
2022-08-19,167.10000610351562,170.1199951171875,167.0,169.30999755859375,150.85975646972656,8128500,0.0,0.0
2022-08-22,168.89999389648438,168.9199981689453,167.1699981689453,167.58999633789062,150.3305206298828,5462600,1.13,0.0
2022-08-23,167.0,167.77000427246094,165.8000030517578,166.1300048828125,149.02090454101562,5566300,0.0,0.0
2022-08-24,166.55999755859375,166.58999633789062,165.07000732421875,165.5800018310547,148.52755737304688,5684300,0.0,0.0
2022-08-25,165.9499969482422,167.24000549316406,164.6999969482422,167.1300048828125,149.9178924560547,5678700,0.0,0.0
2022-08-26,167.4600067138672,167.5,164.1999969482422,164.27000427246094,147.35247802734375,5667100,0.0,0.0
2022-08-29,163.47000122070312,163.83999633789062,162.02000427246094,163.0,146.2132568359375,5259200,0.0,0.0
2022-08-30,163.3000030517578,163.5399932861328,162.02999877929688,162.42999267578125,145.7019500732422,6973300,0.0,0.0
2022-08-31,163.22999572753906,163.5500030517578,161.27000427246094,161.33999633789062,144.7241668701172,8741700,0.0,0.0
2022-09-01,161.49000549316406,165.5,161.47999572753906,165.33999633789062,148.31228637695312,7509600,0.0,0.0
2022-09-02,165.86000061035156,166.1999969482422,162.00999450683594,162.74000549316406,145.9800262451172,5803700,0.0,0.0
2022-09-06,163.94000244140625,166.22000122070312,162.82000732421875,163.17999267578125,146.3747100830078,7394600,0.0,0.0
2022-09-07,162.91000366210938,164.4199981689453,162.16000366210938,164.07000732421875,147.17308044433594,4590600,0.0,0.0
2022-09-08,163.8800048828125,165.4199981689453,163.0800018310547,165.38999938964844,148.3571014404297,5838400,0.0,0.0
2022-09-09,164.99000549316406,166.1999969482422,164.38999938964844,165.7100067138672,148.64418029785156,5500600,0.0,0.0
2022-09-12,166.11000061035156,166.57000732421875,165.22000122070312,165.63999938964844,148.58135986328125,6365300,0.0,0.0
2022-09-13,163.57000732421875,164.44000244140625,160.80999755859375,161.3300018310547,144.7152557373047,6726400,0.0,0.0
2022-09-14,162.3800048828125,165.36000061035156,162.3800048828125,164.66000366210938,147.70230102539062,9555700,0.0,0.0
2022-09-15,164.4499969482422,166.07000732421875,164.10000610351562,165.0800018310547,148.0790557861328,7174500,0.0,0.0
2022-09-16,165.32000732421875,167.6300048828125,164.75,167.60000610351562,150.3395233154297,20201500,0.0,0.0
2022-09-19,166.3000030517578,166.42999267578125,164.0800018310547,166.27999877929688,149.1554718017578,7380900,0.0,0.0
2022-09-20,165.22000122070312,165.89999389648438,164.32000732421875,164.97000122070312,147.9803466796875,7143400,0.0,0.0
2022-09-21,165.02000427246094,166.8000030517578,163.24000549316406,163.27999877929688,146.4644317626953,8071200,0.0,0.0
2022-09-22,163.14999389648438,167.16000366210938,162.8300018310547,166.17999267578125,149.0657501220703,7401100,0.0,0.0
2022-09-23,165.74000549316406,167.47999572753906,164.66000366210938,166.72000122070312,149.55014038085938,9598600,0.0,0.0
2022-09-26,165.8000030517578,166.83999633789062,164.3800048828125,165.6999969482422,148.63519287109375,8735500,0.0,0.0
2022-09-27,166.36000061035156,167.6699981689453,164.39999389648438,164.94000244140625,147.95347595214844,8686700,0.0,0.0
2022-09-28,166.25,167.3800048828125,165.10000610351562,166.36000061035156,149.2272491455078,8660900,0.0,0.0
2022-09-29,166.47999572753906,167.1699981689453,163.88999938964844,164.52999877929688,147.58567810058594,7008100,0.0,0.0
2022-09-30,165.0,165.74000549316406,163.32000732421875,163.36000061035156,146.5361785888672,8985200,0.0,0.0
2022-10-03,164.2899932861328,164.3800048828125,161.6999969482422,163.1999969482422,146.39263916015625,8657000,0.0,0.0
2022-10-04,163.85000610351562,166.0,162.9199981689453,165.6199951171875,148.56341552734375,6236100,0.0,0.0
2022-10-05,165.02000427246094,166.0399932861328,164.2100067138672,165.11000061035156,148.10594177246094,4539400,0.0,0.0
2022-10-06,164.7899932861328,165.0,161.69000244140625,161.91000366210938,145.23550415039062,5890700,0.0,0.0
2022-10-07,161.77000427246094,162.22000122070312,159.1699981689453,160.1999969482422,143.70156860351562,6363500,0.0,0.0
2022-10-10,160.6300048828125,161.27999877929688,159.17999267578125,160.41000366210938,143.8900146484375,5315600,0.0,0.0
2022-10-11,160.3699951171875,164.11000061035156,160.3699951171875,162.72999572753906,145.97105407714844,6212200,0.0,0.0
2022-10-12,162.94000244140625,164.8800048828125,162.5,162.69000244140625,145.93519592285156,4341700,0.0,0.0
2022-10-13,160.88999938964844,165.99000549316406,160.75,165.14999389648438,148.14183044433594,6465100,0.0,0.0
2022-10-14,164.44000244140625,165.67999267578125,163.60000610351562,164.4600067138672,147.5229034423828,5684600,0.0,0.0
2022-10-17,165.39999389648438,167.2100067138672,165.00999450683594,166.58999633789062,149.4335174560547,6710800,0.0,0.0
2022-10-18,165.0,167.1699981689453,163.0500030517578,166.00999450683594,148.9132537841797,10883600,0.0,0.0
2022-10-19,166.0,166.25,163.88999938964844,164.69000244140625,147.7292022705078,10044600,0.0,0.0
2022-10-20,165.0,165.74000549316406,164.3300018310547,165.11000061035156,148.10594177246094,5659900,0.0,0.0
2022-10-21,164.7100067138672,169.3699951171875,164.42999267578125,168.7100067138672,151.33522033691406,8487600,0.0,0.0
2022-10-24,169.80999755859375,172.0800018310547,169.25,170.97999572753906,153.3714141845703,6855500,0.0,0.0
2022-10-25,170.1699981689453,171.11000061035156,168.52000427246094,170.7100067138672,153.12924194335938,5661900,0.0,0.0
