date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-12-01,543.0999755859375,548.25,529.4000244140625,529.8400268554688,503.7267761230469,2877100,0.0,0.0
2021-12-02,518.510009765625,530.9099731445312,514.0399780273438,525.510009765625,499.6101684570313,3277500,0.0,0.0
2021-12-03,529.989990234375,537.5,524.77001953125,528.9299926757812,502.8616027832031,2984400,0.0,0.0
2021-12-06,532.25,536.0499877929688,527.5700073242188,533.2000122070312,506.9212646484375,2432900,0.0,0.0
2021-12-07,538.25,543.0,534.7100219726562,542.02001953125,515.3064575195312,2579800,0.0,0.0
2021-12-08,546.2100219726562,547.7899780273438,525.5499877929688,530.1099853515625,503.98333740234375,3037500,0.0,0.0
2021-12-09,528.7999877929688,532.3300170898438,523.7999877929688,524.3300170898438,498.4883117675781,3200500,0.0,0.0
2021-12-10,534.7100219726562,561.27001953125,534.6099853515625,558.8200073242188,531.2785034179688,6333600,0.0,0.0
2021-12-13,550.4400024414062,559.75,547.97998046875,557.219970703125,529.7574462890625,3415200,0.0,0.0
2021-12-14,556.4600219726562,557.1699829101562,537.5700073242188,545.3400268554688,518.4629516601562,3494400,0.0,0.0
2021-12-15,546.2100219726562,566.489990234375,545.530029296875,565.47998046875,537.6103515625,2937100,0.0,0.0
2021-12-16,564.7899780273438,566.5499877929688,549.4500122070312,552.6300048828125,525.3935546875,2683000,0.0,0.0
2021-12-17,549.3200073242188,556.469970703125,540.97998046875,547.6099853515625,520.6209106445312,5752000,0.0,0.0
2021-12-20,542.1300048828125,549.1400146484375,538.030029296875,548.5599975585938,521.5240478515625,2033600,0.0,0.0
2021-12-21,550.5,551.780029296875,536.0800170898438,545.4299926757812,518.5485229492188,2472800,0.0,0.0
2021-12-22,545.3800048828125,550.0,539.7999877929688,549.6699829101562,522.5794067382812,1454500,0.0,0.0
2021-12-23,551.739990234375,552.6099853515625,547.489990234375,550.3699951171875,523.2450561523438,1757800,0.0,0.0
