date,open,high,low,close,adj_close,volume,dividends,stock_splits
2026-03-30,470.67999267578125,477.69000244140625,470.6499938964844,474.6600036621094,474.6600036621094,4590900,0.0,0.0
2026-03-31,477.7799987792969,479.80999755859375,474.7699890136719,479.20001220703125,479.20001220703125,4725300,0.0,0.0
2026-04-01,478.9800109863281,481.1000061035156,477.25,478.5,478.5,3600800,0.0,0.0
2026-04-02,477.82000732421875,479.7699890136719,475.67999267578125,477.3500061035156,477.3500061035156,2972800,0.0,0.0
2026-04-06,475.6600036621094,479.5,475.3500061035156,476.3800048828125,476.3800048828125,3663500,0.0,0.0
2026-04-07,475.7099914550781,479.75,474.32000732421875,478.0799865722656,478.0799865722656,3206500,0.0,0.0
2026-04-08,483.75,483.75,477.67999267578125,479.75,479.75,4655100,0.0,0.0
2026-04-09,478.2099914550781,487.95001220703125,477.2900085449219,485.20001220703125,485.20001220703125,3518500,0.0,0.0
2026-04-10,484.0199890136719,484.8599853515625,478.9200134277344,479.8999938964844,479.8999938964844,3758900,0.0,0.0
2026-04-13,478.8999938964844,481.1099853515625,477.3999938964844,480.19000244140625,480.19000244140625,3612400,0.0,0.0
2026-04-14,479.80999755859375,480.489990234375,476.0,477.5400085449219,477.5400085449219,4864000,0.0,0.0
2026-04-15,478.0,478.7699890136719,473.739990234375,474.0899963378906,474.0899963378906,6993900,0.0,0.0
2026-04-16,474.0199890136719,476.260009765625,464.010009765625,475.1199951171875,475.1199951171875,4534000,0.0,0.0
2026-04-17,475.489990234375,479.69000244140625,474.1499938964844,474.5799865722656,474.5799865722656,6492900,0.0,0.0
2026-04-20,474.3800048828125,476.0400085449219,471.3699951171875,472.0799865722656,472.0799865722656,5147000,0.0,0.0
2026-04-21,472.5400085449219,474.19000244140625,468.05999755859375,468.5,468.5,5919000,0.0,0.0
2026-04-22,468.8599853515625,470.989990234375,464.6199951171875,465.3999938964844,465.3999938964844,5720500,0.0,0.0
2026-04-23,466.7200012207031,473.0,466.7200012207031,470.54998779296875,470.54998779296875,4749100,0.0,0.0
2026-04-24,468.79998779296875,470.2799987792969,466.5799865722656,469.32000732421875,469.32000732421875,3857000,0.0,0.0
2026-04-27,469.79998779296875,475.5,469.3500061035156,472.80999755859375,472.80999755859375,4888000,0.0,0.0
