date,open,high,low,close,adj_close,volume,dividends,stock_splits
2026-03-30,987.6500244140625,1005.5399780273438,985.010009765625,996.5800170898438,995.1360473632812,2129100,0.0,0.0
2026-03-31,997.0,1008.5999755859375,985.8499755859375,996.4299926757812,994.9862060546875,2447900,0.0,0.0
2026-04-01,995.030029296875,1003.1300048828125,990.5900268554688,996.5599975585938,995.1160278320312,1769800,0.0,0.0
2026-04-02,1008.0,1016.0,999.2100219726562,1014.9600219726562,1013.4894409179688,1828600,0.0,0.0
2026-04-06,1014.9600219726562,1020.6900024414062,1004.010009765625,1018.5499877929688,1017.0741577148438,1448600,0.0,0.0
2026-04-07,1020.260009765625,1020.8599853515625,1004.8499755859375,1013.2100219726562,1011.741943359375,1428500,0.0,0.0
2026-04-08,1004.4400024414062,1030.4599609375,1000.0,1030.27001953125,1028.7772216796875,2265700,0.0,0.0
2026-04-09,1029.489990234375,1035.8199462890625,1025.06005859375,1032.030029296875,1030.53466796875,1433300,0.0,0.0
2026-04-10,1026.510009765625,1029.0,995.5,998.469970703125,997.0232543945312,2333000,0.0,0.0
2026-04-13,998.469970703125,1000.0499877929688,979.3599853515625,980.8499755859375,979.4287719726562,2255500,0.0,0.0
2026-04-14,973.6799926757812,977.6099853515625,966.0,974.7999877929688,973.3875732421875,2136500,0.0,0.0
2026-04-15,970.3099975585938,985.3800048828125,968.2999877929688,984.75,983.3231811523438,2346200,0.0,0.0
2026-04-16,985.0,995.75,981.6099853515625,987.2100219726562,985.7796020507812,1484300,0.0,0.0
2026-04-17,985.0,1000.6699829101562,977.0,999.8900146484375,998.4412231445312,2346500,0.0,0.0
2026-04-20,1003.8499755859375,1011.2999877929688,994.1400146484375,997.8400268554688,996.3942260742188,1475400,0.0,0.0
2026-04-21,994.3699951171875,1006.5,986.7000122070312,1005.8099975585938,1004.3526611328125,1367100,0.0,0.0
2026-04-22,1004.97998046875,1008.1099853515625,998.2899780273438,1003.7000122070312,1002.2457275390625,1215200,0.0,0.0
2026-04-23,1007.5800170898438,1016.5999755859375,1007.030029296875,1014.3800048828125,1012.9102172851562,1570700,0.0,0.0
