date,open,high,low,close,adj_close,volume,dividends,stock_splits
2021-12-01,330.2900085449219,330.5,310.2900085449219,310.6000061035156,308.18157958984375,30329600,0.0,0.0
2021-12-02,311.3999938964844,314.6000061035156,307.20001220703125,310.3900146484375,307.9732360839844,24396200,0.0,0.0
2021-12-03,313.7300109863281,313.75,299.5,306.8399963378906,304.4508361816406,27471000,0.0,0.0
2021-12-06,308.1300048828125,320.1000061035156,306.3399963378906,317.8699951171875,315.3949890136719,21758300,0.0,0.0
2021-12-07,321.57000732421875,326.5400085449219,321.0,322.80999755859375,320.2965087890625,18794000,0.0,0.0
2021-12-08,325.0,332.75,323.07000732421875,330.55999755859375,327.98614501953125,19937700,0.0,0.0
2021-12-09,329.5400085449219,336.1300048828125,328.0,329.82000732421875,327.2519226074219,16879200,0.0,0.0
2021-12-10,332.55999755859375,335.0299987792969,326.3699951171875,329.75,327.18243408203125,14528000,0.0,0.0
2021-12-13,330.95001220703125,341.0899963378906,329.5899963378906,334.489990234375,331.8855285644531,22948700,0.0,0.0
2021-12-14,328.04998779296875,335.70001220703125,327.6499938964844,333.739990234375,331.1413269042969,20461000,0.0,0.0
2021-12-15,332.489990234375,342.1099853515625,323.9800109863281,341.6600036621094,338.9997253417969,24681300,0.0,0.0
2021-12-16,338.9800109863281,344.4599914550781,333.739990234375,334.8999938964844,332.2923278808594,22635000,0.0,0.0
2021-12-17,332.79998779296875,337.1099853515625,330.75,333.7900085449219,331.1910095214844,40012600,0.0,0.0
2021-12-20,329.7799987792969,329.8999938964844,322.5299987792969,325.45001220703125,322.9159240722656,17901800,0.0,0.0
2021-12-21,326.4100036621094,336.0,323.75,334.20001220703125,331.5977478027344,16116800,0.0,0.0
2021-12-22,333.79998779296875,334.510009765625,328.260009765625,330.45001220703125,327.87701416015625,16764600,0.0,0.0
2021-12-23,330.1000061035156,336.6700134277344,328.3599853515625,335.239990234375,332.6296691894531,13987700,0.0,0.0
2021-12-27,338.8500061035156,347.8699951171875,338.010009765625,346.17999267578125,343.4844665527344,17795000,0.0,0.0
2021-12-28,346.6300048828125,352.7099914550781,345.20001220703125,346.2200012207031,343.524169921875,16637600,0.0,0.0
2021-12-29,346.9100036621094,349.69000244140625,341.6400146484375,342.94000244140625,340.26971435546875,10747000,0.0,0.0
2021-12-30,344.0,347.2300109863281,343.2200012207031,344.3599853515625,341.67864990234375,10593300,0.0,0.0
2021-12-31,343.0199890136719,343.44000244140625,336.2699890136719,336.3500061035156,333.7310485839844,12870500,0.0,0.0
2022-01-03,338.29998779296875,341.0799865722656,337.19000244140625,338.5400085449219,335.9040222167969,14537900,0.0,0.0
2022-01-04,339.95001220703125,343.0899963378906,331.8699951171875,336.5299987792969,333.9096374511719,15998000,0.0,0.0
2022-01-05,333.0199890136719,335.760009765625,323.8399963378906,324.1700134277344,321.64593505859375,20564500,0.0,0.0
2022-01-06,322.82000732421875,339.1700134277344,322.7200012207031,332.4599914550781,329.8713073730469,27962800,0.0,0.0
2022-01-07,332.739990234375,337.0,328.8800048828125,331.7900085449219,329.2065124511719,14722000,0.0,0.0
2022-01-10,325.30999755859375,328.3399963378906,315.42999267578125,328.07000732421875,325.5155334472656,24942400,0.0,0.0
2022-01-11,326.7799987792969,334.6300048828125,325.2799987792969,334.3699951171875,331.7665100097656,16226800,0.0,0.0
2022-01-12,335.17999267578125,336.3699951171875,330.0299987792969,333.260009765625,330.6651611328125,14104900,0.0,0.0
2022-01-13,334.9800109863281,335.6300048828125,325.760009765625,326.4800109863281,323.93792724609375,14797100,0.0,0.0
2022-01-14,321.7900085449219,332.7300109863281,321.2099914550781,331.8999938964844,329.315673828125,16868500,0.0,0.0
2022-01-18,323.2900085449219,324.2099914550781,317.6400146484375,318.1499938964844,315.6727600097656,22645600,0.0,0.0
2022-01-19,319.5799865722656,327.1000061035156,319.3299865722656,319.5899963378906,317.1015625,20814700,0.0,0.0
2022-01-20,323.8999938964844,327.82000732421875,315.9800109863281,316.55999755859375,314.0951232910156,16925000,0.0,0.0
2022-01-21,314.80999755859375,318.30999755859375,303.0400085449219,303.1700134277344,300.80938720703125,28710700,0.0,0.0
2022-01-24,297.8399963378906,309.5299987792969,289.010009765625,308.7099914550781,306.3062744140625,38878100,0.0,0.0
2022-01-25,299.95001220703125,306.2300109863281,297.5799865722656,300.1499938964844,297.8128967285156,25108500,0.0,0.0
2022-01-26,307.010009765625,307.510009765625,290.8500061035156,294.6300048828125,292.3359069824219,28348800,0.0,0.0
2022-01-27,297.75,301.7099914550781,294.260009765625,294.6400146484375,292.3458557128906,21629900,0.0,0.0
2022-01-28,295.6199951171875,301.8999938964844,293.0299987792969,301.7099914550781,299.36077880859375,21871600,0.0,0.0
2022-01-31,300.67999267578125,313.7900085449219,299.32000732421875,313.260009765625,310.82086181640625,21579500,0.0,0.0
2022-02-01,314.55999755859375,319.6600036621094,312.1199951171875,319.0,316.5161437988281,18023800,0.0,0.0
2022-02-02,327.82000732421875,328.0,316.8699951171875,323.0,320.48504638671875,58458300,0.0,0.0
2022-02-03,244.64999389648438,248.0,235.75,237.75999450683594,235.90869140625,188119900,0.0,0.0
2022-02-04,234.97000122070312,242.61000061035156,230.11000061035156,237.08999633789062,235.24391174316406,89342200,0.0,0.0
2022-02-07,237.6999969482422,238.3000030517578,224.00999450683594,224.91000366210938,223.1587677001953,88613800,0.0,0.0
2022-02-08,220.85000610351562,225.77000427246094,216.14999389648438,220.17999267578125,218.46559143066406,94729700,0.0,0.0
2022-02-09,224.1999969482422,233.3699951171875,222.2100067138672,232.0,230.19357299804688,86563300,0.0,0.0
2022-02-10,228.27000427246094,235.0,226.6999969482422,228.07000732421875,226.29415893554688,49310400,0.0,0.0
2022-02-11,228.4600067138672,230.4199981689453,218.77000427246094,219.5500030517578,217.8404998779297,46156900,0.0,0.0
2022-02-14,219.30999755859375,221.0,214.77999877929688,217.6999969482422,216.00489807128906,38184000,0.0,0.0
2022-02-15,220.47000122070312,221.14999389648438,215.05999755859375,221.0,219.2792205810547,42685500,0.0,0.0
2022-02-16,212.41000366210938,217.4600067138672,212.36000061035156,216.5399932861328,214.8539276123047,45817500,0.0,0.0
2022-02-17,214.02000427246094,217.5,207.16000366210938,207.7100067138672,206.09271240234375,38747500,0.0,0.0
